date,mobil2_pm10,abyvallen_winddir,mobil_2_lat,risholmen_globrad,femman_lat,mobil_3_lat,mobil2_no2,risholmen_airpressure,lejonet_temp,risholmen_temp,lejonet_rh,risholmen_rh,mobil_1_long,abyvallen_airpressure,mobil3_pm10,haga_sodra_lat,mobil_1_lat,abyvallen_rh,abyvallen_lat,abyvallen_rain,femman_rain,lejonet_windspeed,femman_o3,mobil3_no2,haga_sodra_long,femman_winddir,hagasodra_pm25,haganorra_no2,abyvallen_temp,risholmen_long,mobil_1_pm10_fid,index,risholmen_windspeed,femman_pm25,mobil_2_long,mobil_1_pm25_fid,abyvallen_long,femman_long,femman_no2,mobil1_nox,lejonet_winddir,femman_airpressure,abyvallen_windspeed,haga_norra_lat,haga_norra_long,mobil2_nox,hagasodra_pm10,lejonet_rain,risholmen_rain,femman_nox,femman_windspeed,mobil3_nox,femman_pm10,femman_temp,haganorra_nox,lejonet_globrad,risholmen_lat,femman_rh,lejonet_airpressure,lejonet_long,abyvallen_globrad,risholmen_winddir,mobil2_pm25,time,mobil_3_long,lejonet_lat,femman_globrad,mobil1_no2,mobil1_pm10,submited by,femman_lat2
2024/02/09,4.46362,64.5699,57.7253,124.4,57.7088,57.7084,18.228,1002.85,-3.122,-3.132,86.9,77.4301,11.9568,1002.35,            ,57.698,57.6938,83.9,57.6447,0.0,0.0,2.91,42.4155,            ,11.9605,65.59,3.1034,     15.8428,-3.314,11.7975,4.29401,1,6.368,4.08389,11.9453,3.42591,12.0021,11.9705,15.3629,     18.3156,59.34,1000.2,4.084,57.6992,11.9607,30.3067,4.04124,0,0.0,21.4844,4.212,            ,5.49443,-3.089,     22.2376,127.3,57.6923,75.91,1003,11.9923,138.9,77.5,3.43847,11:00+01:00,11.9756,57.7157,128.4,     15.6094,4.66655,Robert Johansson,57.7088
2024/02/09,3.57322,61.47,57.7253,146.3,57.7088,57.7084,15.6499,1002.71,-2.877,-3.053,80.8,74.83,11.9568,1001.89,            ,57.698,57.6938,81.4,57.6447,0.0,0.0,3.159,58.9758,            ,11.9605,62.7,2.5138,     11.1228,-3.221,11.7975,4.8847,1,6.953,3.11372,11.9453,2.987,12.0021,11.9705,8.39615,     17.8937,55.93,999.747,4.361,57.6992,11.9607,27.9189,3.36392,0,0.0,10.6592,4.36,            ,3.8423,-2.896,      14.998,128.2,57.6923,70.46,1002,11.9923,137.7,91.2,2.59998,12:00+01:00,11.9756,57.7157,128.0,     14.9657,0.03255,Felicia Toll,57.7088
2024/02/09,4.22202,58.98,57.7253,140.7,57.7088,57.7084,23.1686,1002.05,-2.589,-2.815,78.72,71.59,11.9568,1001.17,            ,57.698,57.6938,78.29,57.6447,0.0,0.0,3.369,67.3923,            ,11.9605,61.08,1.7449,     7.83926,-2.814,11.7975,3.47177,1,5.55,2.96517,11.9453,2.0568,12.0021,11.9705,8.46121,     13.4026,49.53,999.175,4.23,57.6992,11.9607,40.4583,3.39857,0,0.0,12.0107,4.461,            ,3.75045,-2.558,     11.3296,129.5,57.6923,67.74,1002,11.9923,128.6,75.01,2.22777,13:00+01:00,11.9756,57.7157,125.6,     12.5111,1.02542,Jenny Hassan,57.7088
2024/02/09,3.25991,60.55,57.7253,117.2,57.7088,57.7084,15.7977,1001.32,-2.221°C,-2.569,74.48,68.5601,11.9568,1000.48,            ,57.698,57.6938,76.49,57.6447,0.0,0.0,3.871,65.3317,            ,11.9605,58.77,1.48598,     7.99914,-2.434,11.7975,3.52865,1,6.41,2.69412,11.9453,1.87592,12.0021,11.9705,10.035,     14.6938,45.79,998.377,4.465,57.6992,11.9607,29.0882,2.79198,0,0.0,14.1838,5.245,            ,3.89417,-2.205,      10.476,104.5,57.6923,64.88,1001,11.9923,100.5,66.3199,1.84818,14:00+01:00,11.9756,57.7157,104.8,     13.1867,2.62494,Adam Smith,57.7088
2024/02/09,2.8033,58.82,57.7253,66.23,57.7088,57.7084,13.3858,1000.81,-2.175,-2.248,75.6901,68.53,11.9568,1000.46,            ,57.698,57.6938,79.67,57.6447,0.0,0.0,4.037,72.2712,            ,11.9605,64.92,1.3485,     8.90384,-2.451,11.7975,2.87038,1,6.85,2.33437,11.9453,1.67015,12.0021,11.9705,7.44461,     9.92361,48.58,998.305,4.783,57.6992,11.9607,22.1628,2.71295,0,0.0,9.14622,5.654,            ,4.37598,-2.098,     12.2164,58.77,57.6923,66.63,1001,11.9923,61.45,69.17,1.43018,15:00+01:00,11.9756,57.7157,56.92,     9.43535,0.452283,Jenny Hassan,57.7088
2024/02/09,2.69489,55.3,57.7253,24.49,57.7088,57.7084,15.3746,1000.8,-2.439,-2.273,79.7,71.01,11.9568,1000.39,            ,57.698,57.6938,82.5,57.6447,0.0,0.0,4.402,71.5848,            ,11.9605,60.97,1.35385,     9.11681,-2.738,11.7975,3.55038,1,6.851,2.49373,11.9453,1.78668,12.0021,11.9705,8.80168,      10.379,43.52,998.241,4.326,57.6992,11.9607,25.9135,2.27048,0,0.0,10.0857,5.866,            ,4.80925,-2.302,     11.9729,10.71,57.6923,69.97,1001,11.9923,10.74,68.7,1.4046,16:00+01:00,11.9756,57.7157,10.74,     9.74226,3.41457,Robert Johansson,57.7088
2024/02/09,3.27548,50.98,57.7253,0.098,57.7088,57.7084,13.9538,1000.35,-2.584,-2.433,81.4,73.78,11.9568,1000.12,            ,57.698,57.6938,83.7,57.6447,0.0,0.0,4.272,68.979,            ,11.9605,53.29,1.66095,     9.12984,-2.941,11.7975,3.25481,1,8.35001,2.99738,11.9453,2.02612,12.0021,11.9705,9.71207,     10.8663,43.8,997.967,4.574,57.6992,11.9607,22.331,2.6226,0,0.0,11.2033,6.06,            ,4.85516,-2.526,     10.8284,0.0,57.6923,71.3101,1000,11.9923,0.332,66.4,1.63912,17:00+01:00,11.9756,57.7157,0.0,      10.227,4.1052,Robert Johansson,57.7088
2024/02/09,3.11258,55.97,57.7253,0.0,57.7088,57.7084,11.4696,1000.26,-3.012,-2.563,80.9,73.04,11.9568,1000.34,            ,57.698,57.6938,84.1,57.6447,0.0,0.0,4.679,68.8662,            ,11.9605,61.39,2.12592,     9.34468,-3.176,11.7975,4.1137,1,8.93001,2.35658,11.9453,2.53658,12.0021,11.9705,8.80396,     8.37402,54.86,998.226,5.114,57.6992,11.9607,18.9839,3.41332,0,0.0,9.67467,5.925,            ,3.4859,-2.931,     11.0208,0.0,57.6923,71.39,1001,11.9923,0.332,69.88,1.83505,18:00+01:00,11.9756,57.7157,0.0,      8.0356,0.785267,Jenny Hassan,57.7088
2024/02/09,2.63167,57.24,57.7253,0.0,57.7088,57.7084,9.95921,1000.32,-3.171,-2.963,82.7,74.77,11.9568,1000.15,            ,57.698,57.6938,84.9,57.6447,0.0,0.0,3.848,72.5964,            ,11.9605,61.74,2.1182,     6.87592,-3.24,11.7975,4.25603,1,9.25,3.45905,11.9453,2.72025,12.0021,11.9705,5.97771,     8.46854,52.84,998.029,4.487,57.6992,11.9607,16.0016,2.99935,0,0.0,5.85278,5.603,            ,4.74913,-3.042,     7.89614,0.0,57.6923,72.92,1000,11.9923,0.332,69.37,1.83243,19:00+01:00,11.9756,57.7157,0.0,     8.65347,3.49443,Felicia Toll,57.7088
2024/02/09,2.37212,56.94,57.7253,0.0,57.7088,57.7084,6.02495,1000.2,-3.12,-2.962,84.0,76.0601,11.9568,999.915,            ,57.698,57.6938,84.0,57.6447,0.0,0.0,4.101,72.8202,            ,11.9605,49.8,2.31603,      5.7473,-2.88,11.7975,4.61913,1,8.75999,3.01135,11.9453,3.54943,12.0021,11.9705,4.95396,     7.95029,35.17,997.793,4.543,57.6992,11.9607,8.64162,3.1276,0,0.0,4.74767,5.275,            ,4.3025,-3.004,     6.83333,0.0,57.6923,74.52,1000,11.9923,0.332,68.08,1.81213,20:00+01:00,11.9756,57.7157,0.0,     8.52583,3.57047,Felicia Toll,57.7088
2024/02/09,2.60753,55.92,57.7253,0.0,57.7088,57.7084,6.4337,1000.11,-3.275,-2.922,84.6,76.67,11.9568,1000.2,            ,57.698,57.6938,83.2,57.6447,0.0,0.0,3.871,70.5873,            ,11.9605,47.61,2.37838,     5.79359,-2.614,11.7975,4.6153,1,8.28999,2.6101,11.9453,3.77587,12.0021,11.9705,5.50107,     5.64223,37.0,998.062,4.578,57.6992,11.9607,9.13876,3.09197,0,0.0,5.14828,4.374,            ,3.75383,-3.15,     6.72205,0.0,57.6923,75.14,1000,11.9923,0.166,69.24,2.07412,21:00+01:00,11.9756,57.7157,0.0,     6.77338,3.71817,Adam Smith,57.7088
2024/02/09,2.96267,61.04,57.7253,0.0,57.7088,57.7084,6.32238,1000.42,-2.938,-3.018,84.7,77.24,11.9568,1000.24,            ,57.698,57.6938,82.5,57.6447,0.0,0.0,4.279,68.8965,            ,11.9605,55.57,2.82,     6.79956,-2.491,11.7975,4.18778,1,7.231,2.70778,11.9453,3.36867,12.0021,11.9705,5.07417,     5.54597,43.37,998.075,5.168,57.6992,11.9607,8.11801,3.55612,0,0.0,4.57252,5.576,            ,3.60854,-2.915,      7.5587,0.0,57.6923,74.34,1001,11.9923,0.016,66.75,2.2835,22:00+01:00,11.9756,57.7157,0.0,     6.69805,3.47485,Robert Johansson,57.7088
2024/02/09,2.87188,58.73,57.7253,0.0,57.7088,57.7084,5.33052,1000.62,-2.539,-2.418,82.0,74.04,11.9568,1000.25,            ,57.698,57.6938,80.6,57.6447,0.0,0.0,4.122,69.4886,            ,11.9605,61.11,2.814,     6.42302,-2.446,11.7975,4.20905,1,7.978,2.65643,11.9453,3.09998,12.0021,11.9705,4.18958,     3.83267,47.2,998.157,5.789,57.6992,11.9607,6.88598,3.34988,0,0.0,3.52087,5.429,            ,3.39567,-2.495,     7.26947,0.0,57.6923,70.75,1001,11.9923,0.0,67.92,2.26582,23:00+01:00,11.9756,57.7157,0.0,     5.73969,3.54485,Jenny Hassan,57.7088
2024/02/09,2.9815,55.79,57.7253,0.0,57.7088,57.7084,3.35842,1000.59,-2.616,-2.442,80.3,73.1901,11.9568,1000.23,            ,57.698,57.6938,81.8,57.6447,0.0,0.0,4.998,73.8177,            ,11.9605,60.49,2.31898,     4.19204,-2.622,11.7975,3.13618,1,8.91,2.77425,11.9453,2.55053,12.0021,11.9705,2.77358,     3.57565,51.24,998.175,5.889,57.6992,11.9607,3.68238,2.8069,0,0.0,1.96673,6.907,            ,3.24078,-2.626,     4.66376,0.0,57.6923,70.55,1001,11.9923,0.0,72.34,2.22695,24:00+01:00,11.9756,57.7157,0.0,     4.80588,0.364167,Adam Smith,57.7088
2024/02/10,3.86473,53.26,57.7253,0.0,57.7088,57.7084,3.12934,1000.2,-2.769,-2.695,83.2,76.3,11.9568,1000.01,            ,57.698,57.6938,86.1,57.6447,0.0,0.0,5.667,76.085,            ,11.9605,56.97,2.2814,     2.97179,-2.935,11.7975,3.29967,1,8.41,2.57947,11.9453,2.49249,12.0021,11.9705,1.72775,     2.06291,47.03,997.88,6.087,57.6992,11.9607,4.10491,2.79206,0,0.0,1.07211,6.321,            ,3.582,-2.799,     3.47934,0.0,57.6923,73.63,1000,11.9923,0.0,69.0,2.33232,01:00+01:00,11.9756,57.7157,0.0,     4.01465,-0.535434,Jenny Hassan,57.7088
2024/02/10,3.52335,51.49,57.7253,0.0,57.7088,57.7084,1.84143,1000.27,-3.016,-2.805,86.1,77.53,11.9568,1000.09,            ,57.698,57.6938,87.9,57.6447,0.0,0.0,5.639,77.833,            ,11.9605,52.88,2.41675,     2.60316,-3.177,11.7975,3.6665,1,8.97,2.3957,11.9453,2.6126,12.0021,11.9705,1.61672,     1.84009,44.48,998.002,5.576,57.6992,11.9607,1.79028,3.5129,0,0.0,1.07957,6.73,            ,3.44484,-3.051,     2.81917,0.0,57.6923,77.5,1000,11.9923,0.0,68.4401,2.33422,02:00+01:00,11.9756,57.7157,0.0,     3.55773,4.72708,Jenny Hassan,57.7088
2024/02/10,3.96383,53.19,57.7253,0.0,57.7088,57.7084,1.89319,1000.21,-3.032,-2.987,89.2,81.2,11.9568,1000.02,            ,57.698,57.6938,90.0,57.6447,0.0,0.0,5.404,77.4703,            ,11.9605,53.13,2.51747,      2.1807,-3.169,11.7975,3.78567,1,8.82001,2.51335,11.9453,2.73355,12.0021,11.9705,1.55078,     1.48384,40.72,997.922,5.891,57.6992,11.9607,1.58504,3.87835,0,0.0,0.745877,6.38,            ,3.44607,-3.124,     2.35247,0.0,57.6923,80.1,1000,11.9923,0.0,67.96,2.40434,03:00+01:00,11.9756,57.7157,0.0,     3.65813,7.41485,Adam Smith,57.7088
2024/02/10,3.44148,51.69,57.7253,0.0,57.7088,57.7084,1.66345,1000.15,-2.995,-3.013,90.4,82.0,11.9568,999.655,            ,57.698,57.6938,92.4,57.6447,0.0,0.0,6.076,75.62,            ,11.9605,50.09,2.59702,     2.02024,-3.189,11.7975,3.49952,1,8.03,2.77532,11.9453,2.88877,12.0021,11.9705,1.61814,     1.61355,39.97,997.577,5.618,57.6992,11.9607,1.46657,3.66319,0,0.0,0.868251,6.297,            ,3.89358,-3.044,     2.14426,0.0,57.6923,80.0,1000,11.9923,0.0,67.29,2.52005,04:00+01:00,11.9756,57.7157,0.0,      3.1802,6.38322,Refik Bogovic,57.7088
2024/02/10,3.5744,51.65,57.7253,0.0,57.7088,57.7084,1.9426,999.855,-2.83,-2.89,89.0,81.5,11.9568,999.501,            ,57.698,57.6938,89.2,57.6447,0.0,0.0,5.418,75.1874,            ,11.9605,50.12,2.54187,     1.59169,-2.961,11.7975,3.99107,1,7.451,2.89237,11.9453,2.98697,12.0021,11.9705,1.30978,    0.373342,39.29,997.398,5.481,57.6992,11.9607,1.40245,3.07272,0,0.0,0.420865,7.154,            ,3.44877,-2.867,     1.62293,0.0,57.6923,78.7,1000,11.9923,0.0,66.11,2.70435,05:00+01:00,11.9756,57.7157,0.0,     2.22467,2.87315,Adam Smith,57.7088
2024/02/10,3.54465,51.11,57.7253,0.0,57.7088,57.7084,2.70012,999.784,-2.821,-2.688,89.2,80.3,11.9568,999.599,            ,57.698,57.6938,89.7,57.6447,0.0,0.0,4.884,74.0775,            ,11.9605,46.02,2.503,     1.65398,-2.879,11.7975,3.28632,1,8.12,2.86522,11.9453,2.84118,12.0021,11.9705,2.12973, -0.00496989,39.81,997.513,5.476,57.6992,11.9607,3.34873,3.49875,0,0.0,1.41889,6.486,            ,3.58253,-2.868,     1.76138,0.0,57.6923,79.34,1000,11.9923,0.0,62.7,2.65798,06:00+01:00,11.9756,57.7157,0.0,     2.27248,3.02934,Jenny Hassan,57.7088
2024/02/10,3.12883,51.02,57.7253,0.305,57.7088,57.7084,2.77951,1000.3,-2.879,-2.82,89.1,81.8,11.9568,1000.04,            ,57.698,57.6938,89.8,57.6447,0.0,0.0,5.137,73.0447,            ,11.9605,50.65,2.39745,     2.03417,-2.859,11.7975,3.47722,1,7.213,2.72083,11.9453,2.70938,12.0021,11.9705,2.79707,    0.403756,40.59,997.93,5.637,57.6992,11.9607,2.82448,3.08953,0,0.0,2.14578,5.958,            ,3.38427,-2.961,     2.19926,0.298,57.6923,79.52,1000,11.9923,0.526,61.45,2.53998,07:00+01:00,11.9756,57.7157,0.211,     2.78944,1.08173,Refik Bogovic,57.7088
2024/02/10,3.26418,49.59,57.7253,18.19,57.7088,57.7084,2.92601,1000.57,-3.53,-3.435,92.9,84.6,11.9568,1000.36,            ,57.698,57.6938,90.9,57.6447,0.0,0.0,5.111,70.543,            ,11.9605,48.1,2.47195,     2.51918,-2.976,11.7975,3.255,1,6.963,3.06463,11.9453,2.8458,12.0021,11.9705,4.30249,    0.546751,38.12,998.291,5.579,57.6992,11.9607,3.21289,2.9096,0,0.0,3.5208,6.383,            ,3.80798,-3.665,     2.73922,20.1,57.6923,83.6,1001,11.9923,22.65,58.46,2.69183,08:00+01:00,11.9756,57.7157,19.38,     2.67681,3.96633,Felicia Toll,57.7088
2024/02/10,4.52579,47.37,57.7253,42.45,57.7088,57.7084,3.29502,1000.74,-3.438,-3.392,91.0,81.8,11.9568,1000.55,            ,57.698,57.6938,87.0,57.6447,0.0,0.0,5.095,62.4413,            ,11.9605,46.18,3.15795,     3.41878,-2.82,11.7975,4.53195,1,7.017,3.74984,11.9453,3.65872,12.0021,11.9705,8.26826,           1,40.69,998.521,5.523,57.6992,11.9607,3.87134,3.8155,0,0.0,8.30225,5.842,            ,4.40463,-3.58,     4.12799,66.55,57.6923,80.9,1001,11.9923,73.89,59.42,3.64797,09:00+01:00,11.9756,57.7157,62.62,     3.34992,4.97805,Jenny Hassan,57.7088
2024/02/10,4.40445,52.9,57.7253,89.3,57.7088,57.7084,5.46445,1000.91,-2.91,-3.027,85.4,77.37,11.9568,1000.73,            ,57.698,57.6938,81.8,57.6447,0.0,0.0,4.774,62.265,            ,11.9605,49.63,3.49497,     3.80077,-2.308,11.7975,4.9009,1,6.872,4.13667,11.9453,4.3823,12.0021,11.9705,8.56464,     1.96085,41.99,998.627,5.993,57.6992,11.9607,8.07451,4.35403,0,0.0,9.02986,6.403,            ,4.81332,-3.09,     4.54568,112.8,57.6923,75.4301,1001,11.9923,139.8,60.93,3.8103,10:00+01:00,11.9756,57.7157,116.0,     3.82015,3.43348,Jenny Hassan,57.7088
2024/02/10,4.63157,55.84,57.7253,132.4,57.7088,57.7084,8.26294,1001.17,-2.088,-2.331,82.1,74.3,11.9568,1000.67,            ,57.698,57.6938,79.62,57.6447,0.0,0.0,5.745,65.9969,            ,11.9605,54.17,3.65602,     5.36652,-1.477,11.7975,4.71249,1,7.688,3.98857,11.9453,4.30723,12.0021,11.9705,7.48863,     3.15743,41.15,998.737,5.899,57.6992,11.9607,13.9855,4.71592,0,0.0,8.42355,6.603,            ,4.4373,-2.302,     7.06297,175.0,57.6923,72.53,1001,11.9923,134.9,68.53,3.76292,11:00+01:00,11.9756,57.7157,166.2,     4.75742,4.44518,Refik Bogovic,57.7088
2024/02/10,4.79172,59.93,57.7253,140.7,57.7088,57.7084,7.57124,1000.95,-1.351,-1.806,80.3,73.26,11.9568,1000.65,            ,57.698,57.6938,77.39,57.6447,0.0,0.0,4.442,68.4377,            ,11.9605,55.22,3.52953,     6.21886,-0.646,11.7975,4.96693,1,7.913,4.16573,11.9453,4.20094,12.0021,11.9705,6.33048,     4.54808,47.84,998.494,6.689,57.6992,11.9607,14.2708,4.22283,0,0.0,7.45592,5.232,            ,4.88108,-1.398,     8.27776,141.3,57.6923,70.75,1001,11.9923,183.4,65.92,3.6935,12:00+01:00,11.9756,57.7157,136.1,     5.75683,5.3318,Jenny Hassan,57.7088
2024/02/10,4.68388,64.4,57.7253,117.7,57.7088,57.7084,9.33777,1001.26,-1.063,-1.19,80.5,72.9,11.9568,1000.7,            ,57.698,57.6938,77.99,57.6447,0.0,0.0,5.375,69.7822,            ,11.9605,58.83,3.45818,     6.52052,-0.385,11.7975,4.75115,1,6.98,4.22185,11.9453,3.9919,12.0021,11.9705,5.30566,      7.1401,43.95,998.671,5.794,57.6992,11.9607,18.2608,3.95658,0,0.0,5.84148,6.013,            ,4.59248,-1.103,     8.81979,118.5,57.6923,70.51,1001,11.9923,133.8,66.89,3.59867,13:00+01:00,11.9756,57.7157,117.0,     7.44128,6.45877,Jenny Hassan,57.7088
2024/02/10,4.92999,57.63,57.7253,85.3,57.7088,57.7084,9.87946,1001.09,-1.105,-1.022,82.8,73.59,11.9568,1000.65,            ,57.698,57.6938,81.1,57.6447,0.0,0.0,4.654,69.8083,            ,11.9605,48.75,3.5729,     6.17003,-0.408,11.7975,4.75343,1,8.23,4.53526,11.9453,4.22608,12.0021,11.9705,5.89929,     7.63165,43.08,998.623,4.075,57.6992,11.9607,17.0232,4.01867,0,0.0,6.50022,5.419,            ,4.80158,-1.065,     8.88666,74.35,57.6923,72.6901,1001,11.9923,74.1,66.37,4.02268,14:00+01:00,11.9756,57.7157,70.4,      7.2512,5.74803,Robert Johansson,57.7088
2024/02/10,5.47228,50.85,57.7253,61.34,57.7088,57.7084,11.1366,1001.13,-1.31,-1.064,84.5,75.67,11.9568,1000.51,            ,57.698,57.6938,82.3,57.6447,0.0,0.0,4.796,68.1636,            ,11.9605,48.49,4.64968,     6.10297,-0.675,11.7975,6.01788,1,5.47,5.95202,11.9453,5.4477,12.0021,11.9705,6.52894,     10.4227,39.26,998.449,4.43,57.6992,11.9607,18.7051,5.17735,0,0.0,7.55586,5.576,            ,6.48243,-1.392,      7.5293,42.49,57.6923,74.89,1001,11.9923,43.77,61.62,4.89053,15:00+01:00,11.9756,57.7157,41.9,     9.20894,6.98412,Refik Bogovic,57.7088
2024/02/10,7.11923,52.1,57.7253,31.32,57.7088,57.7084,10.7665,1001.17,-1.336,-1.329,86.8,77.33,11.9568,1000.9,            ,57.698,57.6938,84.7,57.6447,0.0,0.0,3.496,62.5206,            ,11.9605,46.13,6.35187,     8.90755,-0.793,11.7975,8.09471,1,5.151,7.02125,11.9453,7.31398,12.0021,11.9705,9.14438,     6.09989,37.16,998.894,3.98,57.6992,11.9607,17.1296,7.42495,0,0.0,9.7865,4.647,            ,7.69926,-1.387,     11.0163,5.065,57.6923,77.23,1001,11.9923,6.625,61.72,6.1714,16:00+01:00,11.9756,57.7157,5.254,     7.64759,8.86064,Robert Johansson,57.7088
2024/02/10,7.82935,47.18,57.7253,0.0,57.7088,57.7084,10.1451,1001.12,-1.41,-1.422,89.7,81.6,11.9568,1001.05,            ,57.698,57.6938,86.7,57.6447,0.0,0.0,4.109,59.567,            ,11.9605,46.95,6.42437,     9.87535,-0.888,11.7975,8.87265,1,6.809,7.1951,11.9453,7.82995,12.0021,11.9705,11.0145,     7.30566,35.26,998.931,4.606,57.6992,11.9607,15.1373,7.53377,0,0.0,11.3472,5.288,            ,8.06772,-1.436,     11.7242,0.0,57.6923,79.9401,1001,11.9923,0.0,63.55,6.83567,17:00+01:00,11.9756,57.7157,0.0,     8.68889,7.13222,Felicia Toll,57.7088
2024/02/10,8.88116,55.31,57.7253,0.0,57.7088,57.7084,9.71172,1001.05,-1.065,-1.106,90.2,82.1,11.9568,1000.69,            ,57.698,57.6938,87.7,57.6447,0.0,0.0,4.213,59.4069,            ,11.9605,60.6,7.56298,     10.0473,-0.826,11.7975,10.391,1,9.13,8.14745,11.9453,9.36833,12.0021,11.9705,11.3198,     7.83125,45.96,998.679,5.455,57.6992,11.9607,14.304,8.32021,0,0.0,11.4646,6.149,            ,8.91901,-1.081,     11.5898,0.0,57.6923,79.85,1001,11.9923,0.0,68.25,7.74275,18:00+01:00,11.9756,57.7157,0.0,     8.55244,11.9684,Robert Johansson,57.7088
